Iterations,Seconds,Score
28860000,1512848211,9.417531
28870000,1512848212,9.417531
28880000,1512848212,9.417531
28890000,1512848212,9.417531
28900000,1512848212,9.417531
28910000,1512848212,9.417531
28920000,1512848213,9.417531
28930000,1512848213,9.416510
28940000,1512848213,9.416510
28950000,1512848213,9.416510
28960000,1512848213,9.416510
28970000,1512848214,9.416510
28980000,1512848214,9.416510
28990000,1512848214,9.416510
29000000,1512848214,9.416510
29010000,1512848214,9.416510
29020000,1512848215,9.416510
29030000,1512848215,9.416510
29040000,1512848215,9.416510
29050000,1512848215,9.416510
29060000,1512848215,9.416510
29070000,1512848216,9.416510
29080000,1512848216,9.416510
29090000,1512848216,9.416510
29100000,1512848216,9.416510
29110000,1512848216,9.416510
29120000,1512848217,9.416510
29130000,1512848217,9.416510
29140000,1512848217,9.416510
29150000,1512848217,9.416510
29160000,1512848217,9.416510
29170000,1512848218,9.416510
29180000,1512848218,9.416510
29190000,1512848218,9.416510
29200000,1512848218,9.416510
29210000,1512848218,9.416510
29220000,1512848219,9.416510
29230000,1512848219,9.416510
29240000,1512848219,9.416510
29250000,1512848219,9.416510
29260000,1512848219,9.416510
29270000,1512848220,9.416510
29280000,1512848220,9.416510
29290000,1512848220,9.413967
29300000,1512848220,9.413967
29310000,1512848220,9.413967
29320000,1512848221,9.413967
29330000,1512848221,9.413967
29340000,1512848221,9.413967
29350000,1512848221,9.413967
29360000,1512848221,9.413967
29370000,1512848222,9.413967
29380000,1512848222,9.413967
29390000,1512848222,9.413967
29400000,1512848222,9.413967
29410000,1512848222,9.413967
29420000,1512848223,9.413967
29430000,1512848223,9.413967
29440000,1512848223,9.413967
29450000,1512848223,9.413967
29460000,1512848223,9.413967
29470000,1512848223,9.413967
29480000,1512848224,9.413967
29490000,1512848224,9.413967
29500000,1512848224,9.413967
29510000,1512848224,9.413967
29520000,1512848225,9.413967
29530000,1512848225,9.413967
29540000,1512848225,9.413967
29550000,1512848225,9.413967
29560000,1512848225,9.413967
29570000,1512848226,9.413967
29580000,1512848226,9.413967
29590000,1512848226,9.413967
29600000,1512848226,9.413967
29610000,1512848226,9.413967
29620000,1512848227,9.413967
29630000,1512848227,9.413967
29640000,1512848227,9.413967
29650000,1512848227,9.413967
29660000,1512848228,9.413967
29670000,1512848228,9.413967
29680000,1512848228,9.413967
29690000,1512848228,9.413967
29700000,1512848228,9.413967
29710000,1512848229,9.413967
29720000,1512848229,9.413967
29730000,1512848229,9.413967
29740000,1512848229,9.413967
29750000,1512848229,9.413967
29760000,1512848230,9.413967
29770000,1512848230,9.413967
29780000,1512848230,9.411122
29790000,1512848230,9.411122
29800000,1512848230,9.411122
29810000,1512848231,9.411122
29820000,1512848231,9.411122
29830000,1512848231,9.411122
29840000,1512848231,9.411122
29850000,1512848231,9.411122
29860000,1512848232,9.411122
29870000,1512848232,9.411122
29880000,1512848232,9.411122
29890000,1512848232,9.411122
29900000,1512848232,9.411122
29910000,1512848233,9.411122
29920000,1512848233,9.411122
29930000,1512848233,9.411122
29940000,1512848233,9.411122
29950000,1512848233,9.411122
29960000,1512848234,9.400018
29970000,1512848234,9.400018
29980000,1512848234,9.400018
29990000,1512848234,9.392802
30000000,1512848234,9.392802
30010000,1512848235,9.392802
30020000,1512848235,9.392802
30030000,1512848235,9.392802
30040000,1512848235,9.392802
30050000,1512848235,9.392802
30060000,1512848236,9.392802
30070000,1512848236,9.392802
30080000,1512848236,9.392802
30090000,1512848236,9.392802
30100000,1512848236,9.390567
30110000,1512848237,9.390567
30120000,1512848237,9.389178
30130000,1512848237,9.389178
30140000,1512848237,9.389178
30150000,1512848237,9.389178
30160000,1512848238,9.389178
30170000,1512848238,9.389178
30180000,1512848238,9.389178
30190000,1512848238,9.389178
30200000,1512848238,9.389178
30210000,1512848239,9.389178
30220000,1512848239,9.389178
30230000,1512848239,9.389178
30240000,1512848239,9.389178
30250000,1512848239,9.389178
30260000,1512848240,9.389178
30270000,1512848240,9.389178
30280000,1512848240,9.389178
30290000,1512848240,9.389178
30300000,1512848240,9.389178
30310000,1512848241,9.389178
30320000,1512848241,9.387306
30330000,1512848241,9.387306
30340000,1512848241,9.387306
30350000,1512848241,9.386723
30360000,1512848242,9.386723
30370000,1512848242,9.386723
30380000,1512848242,9.386723
30390000,1512848242,9.386723
30400000,1512848242,9.386723
30410000,1512848243,9.386723
30420000,1512848243,9.386723
30430000,1512848243,9.386723
30440000,1512848243,9.386723
30450000,1512848243,9.386723
30460000,1512848244,9.386723
30470000,1512848244,9.384852
30480000,1512848244,9.384852
30490000,1512848244,9.384852
30500000,1512848244,9.384852
30510000,1512848245,9.384852
